from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:21909,IDFM:463058,2,180
IDFM:471095,IDFM:monomodalStopPlace:473319,2,74
IDFM:471150,IDFM:21962,2,288
IDFM:472799,IDFM:monomodalStopPlace:473471,2,168
IDFM:471341,IDFM:472934,2,88
IDFM:472376,IDFM:471837,2,10
IDFM:472102,IDFM:471063,2,29
IDFM:463184,IDFM:22230,2,10
IDFM:21923,IDFM:21930,2,366
IDFM:22085,IDFM:463150,2,13
IDFM:471954,IDFM:monomodalStopPlace:473049,2,87
IDFM:22136,IDFM:462993,2,14
IDFM:471198,IDFM:monomodalStopPlace:47911,2,87
IDFM:463019,IDFM:463000,2,180
IDFM:472541,IDFM:470947,2,9
IDFM:471691,IDFM:471022,2,61
IDFM:471950,IDFM:463182,2,382
IDFM:471077,IDFM:471592,2,138
IDFM:463078,IDFM:22386,2,0
IDFM:471802,IDFM:monomodalStopPlace:411507,2,37
IDFM:monomodalStopPlace:473052,IDFM:monomodalStopPlace:43202,2,38
IDFM:463217,IDFM:22100,2,0
IDFM:472890,IDFM:monomodalStopPlace:471031,2,188
IDFM:monomodalStopPlace:43118,IDFM:monomodalStopPlace:473248,2,195
IDFM:471607,IDFM:471856,2,38
IDFM:21997,IDFM:463108,2,11
IDFM:22087,IDFM:monomodalStopPlace:45102,2,300
IDFM:monomodalStopPlace:43178,IDFM:472359,2,36
IDFM:21984,IDFM:463077,2,342
IDFM:22387,IDFM:471309,2,373
IDFM:471404,IDFM:471822,2,3
IDFM:462946,IDFM:462961,2,128
IDFM:471658,IDFM:28984,2,337
IDFM:491411,IDFM:471856,2,352
IDFM:471756,IDFM:monomodalStopPlace:46975,2,224
IDFM:472479,IDFM:monomodalStopPlace:473509,2,53
IDFM:491411,IDFM:monomodalStopPlace:462394,2,258
IDFM:monomodalStopPlace:473890,IDFM:463103,2,130
IDFM:21532,IDFM:monomodalStopPlace:473087,2,5
IDFM:22149,IDFM:470879,2,315
IDFM:471950,IDFM:monomodalStopPlace:462394,2,60
IDFM:471473,IDFM:472890,2,58
IDFM:22151,IDFM:monomodalStopPlace:473890,2,104
IDFM:21943,IDFM:463176,2,0
IDFM:471064,IDFM:471341,2,14
IDFM:22097,IDFM:22089,2,180
IDFM:472354,IDFM:471968,2,101
IDFM:472142,IDFM:471341,2,4
IDFM:486682,IDFM:463046,2,427
IDFM:463198,IDFM:22185,2,45
IDFM:472519,IDFM:463069,2,323
IDFM:22179,IDFM:463005,2,11
IDFM:22032,IDFM:monomodalStopPlace:58566,2,272
IDFM:488016,IDFM:471968,2,106
IDFM:471309,IDFM:472541,2,135
IDFM:monomodalStopPlace:473499,IDFM:472408,2,122
IDFM:monomodalStopPlace:473546,IDFM:472731,2,178
IDFM:472961,IDFM:monomodalStopPlace:58572,2,356
IDFM:463161,IDFM:463060,2,284
IDFM:470734,IDFM:22367,2,249
IDFM:monomodalStopPlace:411488,IDFM:418715,2,196
IDFM:462970,IDFM:monomodalStopPlace:58718,2,300
IDFM:21925,IDFM:22200,2,269
IDFM:monomodalStopPlace:474204,IDFM:471352,2,7
IDFM:monomodalStopPlace:473237,IDFM:monomodalStopPlace:58718,2,267
IDFM:472924,IDFM:471471,2,5
IDFM:412354,IDFM:463120,2,120
IDFM:monomodalStopPlace:473211,IDFM:monomodalStopPlace:47482,2,79
IDFM:472400,IDFM:monomodalStopPlace:43119,2,169
IDFM:463302,IDFM:22242,2,11
IDFM:monomodalStopPlace:46304,IDFM:17234,2,218
IDFM:463245,IDFM:monomodalStopPlace:45873,2,300
IDFM:463043,IDFM:22095,2,89
IDFM:463116,IDFM:22114,2,301
IDFM:471802,IDFM:471043,2,5
IDFM:monomodalStopPlace:43160,IDFM:472476,2,35
IDFM:472255,IDFM:monomodalStopPlace:473058,2,58
IDFM:monomodalStopPlace:470195,IDFM:486682,2,367
IDFM:472084,IDFM:470951,2,247
IDFM:3646,IDFM:monomodalStopPlace:43099,2,226
IDFM:21907,IDFM:21922,2,89
IDFM:monomodalStopPlace:43072,IDFM:471646,2,70
IDFM:463022,IDFM:463001,2,100
IDFM:463033,IDFM:22384,2,84
IDFM:472519,IDFM:21964,2,338
IDFM:22378,IDFM:463231,2,18
IDFM:monomodalStopPlace:473278,IDFM:471198,2,293
IDFM:471646,IDFM:471592,2,127
IDFM:472034,IDFM:22007,2,364
IDFM:470800,IDFM:monomodalStopPlace:43178,2,21
IDFM:471604,IDFM:472541,2,126
IDFM:472890,IDFM:472323,2,13
IDFM:494013,IDFM:494120,2,10
IDFM:22092,IDFM:463079,2,400
IDFM:monomodalStopPlace:46975,IDFM:monomodalStopPlace:473384,2,146
IDFM:monomodalStopPlace:473237,IDFM:471064,2,315
IDFM:463196,IDFM:463175,2,124
IDFM:472344,IDFM:472890,2,125
IDFM:22094,IDFM:463043,2,12
IDFM:472308,IDFM:471552,2,25
IDFM:488016,IDFM:471186,2,144
IDFM:monomodalStopPlace:473492,IDFM:27153,2,129
IDFM:22006,IDFM:463026,2,86
IDFM:21968,IDFM:463077,2,12
IDFM:monomodalStopPlace:43072,IDFM:472865,2,64
IDFM:463283,IDFM:463284,2,180
IDFM:21968,IDFM:22386,2,75
IDFM:471185,IDFM:472217,2,24
IDFM:22119,IDFM:22007,2,420
IDFM:491411,IDFM:471968,2,302
IDFM:471573,IDFM:monomodalStopPlace:491551,2,17
IDFM:472965,IDFM:monomodalStopPlace:47917,2,120
IDFM:463056,IDFM:22213,2,0
IDFM:470776,IDFM:471724,2,119
IDFM:monomodalStopPlace:473368,IDFM:monomodalStopPlace:47935,2,76
IDFM:463001,IDFM:22387,2,12
IDFM:monomodalStopPlace:473073,IDFM:monomodalStopPlace:46857,2,66
IDFM:470800,IDFM:monomodalStopPlace:473426,2,241
IDFM:monomodalStopPlace:473294,IDFM:monomodalStopPlace:47944,2,68
IDFM:monomodalStopPlace:43088,IDFM:472607,2,58
IDFM:462970,IDFM:471658,2,301
IDFM:21959,IDFM:22092,2,180
IDFM:monomodalStopPlace:43180,IDFM:monomodalStopPlace:473442,2,128
IDFM:471058,IDFM:monomodalStopPlace:473370,2,143
IDFM:21910,IDFM:22002,2,290
IDFM:472765,IDFM:monomodalStopPlace:473505,2,140
IDFM:monomodalStopPlace:473142,IDFM:monomodalStopPlace:47158,2,103
IDFM:470879,IDFM:472541,2,101
IDFM:monomodalStopPlace:473533,IDFM:monomodalStopPlace:45814,2,48
IDFM:470734,IDFM:471309,2,17
IDFM:463007,IDFM:22374,2,12
IDFM:21964,IDFM:monomodalStopPlace:58718,2,300
IDFM:monomodalStopPlace:47932,IDFM:472242,2,130
IDFM:monomodalStopPlace:45102,IDFM:463158,2,288
IDFM:monomodalStopPlace:473604,IDFM:470930,2,181
IDFM:462961,IDFM:22199,2,180
IDFM:463066,IDFM:471341,2,324
IDFM:monomodalStopPlace:46552,IDFM:471195,2,63
IDFM:22241,IDFM:463301,2,0
IDFM:monomodalStopPlace:473064,IDFM:472979,2,134
IDFM:471812,IDFM:470871,2,82
IDFM:monomodalStopPlace:43164,IDFM:monomodalStopPlace:473526,2,56
IDFM:472560,IDFM:472030,2,75
IDFM:472934,IDFM:21964,2,363
IDFM:471831,IDFM:monomodalStopPlace:474207,2,66
IDFM:monomodalStopPlace:43100,IDFM:471174,2,3
IDFM:22007,IDFM:470734,2,239
IDFM:462960,IDFM:462962,2,180
IDFM:13455,IDFM:monomodalStopPlace:54218,2,38
IDFM:491411,IDFM:471604,2,335
IDFM:22367,IDFM:471604,2,223
IDFM:472950,IDFM:471186,2,135
IDFM:monomodalStopPlace:473528,IDFM:471122,2,0
IDFM:monomodalStopPlace:47589,IDFM:monomodalStopPlace:473501,2,43
IDFM:22056,IDFM:21970,2,366
IDFM:471064,IDFM:463069,2,294
IDFM:471205,IDFM:472184,2,70
IDFM:471150,IDFM:22225,2,325
IDFM:472890,IDFM:471077,2,35
IDFM:472766,IDFM:monomodalStopPlace:411440,2,5
IDFM:22134,IDFM:22159,2,180
IDFM:470910,IDFM:25609,2,229
IDFM:21945,IDFM:462997,2,0
IDFM:471064,IDFM:22225,2,303
IDFM:463144,IDFM:22195,2,356
IDFM:monomodalStopPlace:473169,IDFM:monomodalStopPlace:43106,2,123
IDFM:monomodalStopPlace:43110,IDFM:monomodalStopPlace:473256,2,132
IDFM:8082,IDFM:monomodalStopPlace:47923,2,327
IDFM:472102,IDFM:22225,2,324
IDFM:monomodalStopPlace:43044,IDFM:470639,2,6
IDFM:monomodalStopPlace:473826,IDFM:463001,2,26
IDFM:470914,IDFM:482922,2,126
IDFM:491411,IDFM:471607,2,317
IDFM:monomodalStopPlace:473101,IDFM:monomodalStopPlace:47119,2,180
IDFM:470930,IDFM:425619,2,185
IDFM:monomodalStopPlace:45102,IDFM:463208,2,180
IDFM:463211,IDFM:22187,2,26
IDFM:471198,IDFM:monomodalStopPlace:473278,2,293
IDFM:monomodalStopPlace:43149,IDFM:monomodalStopPlace:473321,2,115
IDFM:monomodalStopPlace:473505,IDFM:472765,2,140
IDFM:monomodalStopPlace:43162,IDFM:470767,2,39
IDFM:480531,IDFM:480541,2,6
IDFM:472560,IDFM:471328,2,43
IDFM:monomodalStopPlace:43074,IDFM:monomodalStopPlace:44366,2,374
IDFM:472560,IDFM:472034,2,32
IDFM:463174,IDFM:22037,2,38
IDFM:monomodalStopPlace:473313,IDFM:3740,2,14
IDFM:471550,IDFM:monomodalStopPlace:43245,2,8
IDFM:21911,IDFM:21962,2,140
IDFM:22149,IDFM:471604,2,289
IDFM:463188,IDFM:21906,2,90
IDFM:32426,IDFM:monomodalStopPlace:43070,2,214
IDFM:22058,IDFM:462949,2,2
IDFM:monomodalStopPlace:491551,IDFM:471573,2,17
IDFM:21958,IDFM:472577,2,351
IDFM:monomodalStopPlace:47909,IDFM:472714,2,75
IDFM:470930,IDFM:monomodalStopPlace:47964,2,62
IDFM:462943,IDFM:22072,2,83
IDFM:22149,IDFM:471607,2,271
IDFM:monomodalStopPlace:473278,IDFM:488003,2,34
IDFM:472961,IDFM:471691,2,122
IDFM:472959,IDFM:472582,2,125
IDFM:monomodalStopPlace:46307,IDFM:monomodalStopPlace:473613,2,266
IDFM:471150,IDFM:471724,2,84
IDFM:463245,IDFM:463144,2,374
IDFM:monomodalStopPlace:43247,IDFM:monomodalStopPlace:473177,2,178
IDFM:monomodalStopPlace:427870,IDFM:monomodalStopPlace:473464,2,123
IDFM:463163,IDFM:463162,2,325
IDFM:472023,IDFM:monomodalStopPlace:473401,2,97
IDFM:471630,IDFM:423884,2,139
IDFM:490787,IDFM:490762,2,6
IDFM:monomodalStopPlace:473159,IDFM:monomodalStopPlace:43119,2,139
IDFM:22089,IDFM:22010,2,73
IDFM:471022,IDFM:488016,2,147
IDFM:472354,IDFM:471022,2,135
IDFM:monomodalStopPlace:59302,IDFM:471383,2,97
IDFM:471724,IDFM:472102,2,70
IDFM:472714,IDFM:411266,2,195
IDFM:22134,IDFM:463313,2,15
IDFM:monomodalStopPlace:43219,IDFM:472407,2,45
IDFM:472102,IDFM:22032,2,264
IDFM:21963,IDFM:22218,2,108
IDFM:462969,IDFM:471341,2,375
IDFM:463019,IDFM:463018,2,100
IDFM:463316,IDFM:21918,2,174
IDFM:monomodalStopPlace:477262,IDFM:470766,2,106
IDFM:monomodalStopPlace:411467,IDFM:472742,2,30
IDFM:463240,IDFM:463068,2,321
IDFM:463023,IDFM:471646,2,350
IDFM:471658,IDFM:462970,2,301
IDFM:monomodalStopPlace:473578,IDFM:monomodalStopPlace:47767,2,133
IDFM:471925,IDFM:470860,2,62
IDFM:463297,IDFM:22025,2,11
IDFM:471658,IDFM:463069,2,255
IDFM:470860,IDFM:470761,2,55
IDFM:monomodalStopPlace:474204,IDFM:monomodalStopPlace:45735,2,176
IDFM:22131,IDFM:463291,2,30
IDFM:463024,IDFM:monomodalStopPlace:471031,2,348
IDFM:472354,IDFM:monomodalStopPlace:58720,2,363
IDFM:3739,IDFM:monomodalStopPlace:473313,2,24
IDFM:21982,IDFM:21971,2,368
IDFM:471607,IDFM:463183,2,272
IDFM:monomodalStopPlace:47911,IDFM:488003,2,258
IDFM:488016,IDFM:472378,2,164
IDFM:472378,IDFM:22007,2,369
IDFM:471949,IDFM:472678,2,10
IDFM:471787,IDFM:monomodalStopPlace:47914,2,21
IDFM:471290,IDFM:monomodalStopPlace:473384,2,139
IDFM:22386,IDFM:463078,2,0
IDFM:monomodalStopPlace:462388,IDFM:471767,2,7
IDFM:21945,IDFM:21950,2,112
IDFM:472934,IDFM:471341,2,88
IDFM:471724,IDFM:462971,2,333
IDFM:472541,IDFM:470833,2,118
IDFM:463181,IDFM:21931,2,300
IDFM:22101,IDFM:monomodalStopPlace:43536,2,306
IDFM:monomodalStopPlace:43219,IDFM:471738,2,57
IDFM:monomodalStopPlace:473590,IDFM:472042,2,18
IDFM:471650,IDFM:monomodalStopPlace:43238,2,141
IDFM:22094,IDFM:463013,2,62
IDFM:21966,IDFM:463159,2,420
IDFM:monomodalStopPlace:43121,IDFM:471001,2,9
IDFM:11803,IDFM:monomodalStopPlace:43149,2,216
IDFM:472142,IDFM:471724,2,103
IDFM:471264,IDFM:472093,2,89
IDFM:462971,IDFM:21906,2,348
IDFM:22010,IDFM:463018,2,11
IDFM:36815,IDFM:monomodalStopPlace:50649,2,89
IDFM:monomodalStopPlace:472312,IDFM:monomodalStopPlace:47942,2,152
IDFM:470817,IDFM:472950,2,93
IDFM:22134,IDFM:463312,2,180
IDFM:monomodalStopPlace:473064,IDFM:monomodalStopPlace:47910,2,104
IDFM:463000,IDFM:463018,2,180
IDFM:471233,IDFM:472582,2,53
IDFM:472123,IDFM:monomodalStopPlace:473622,2,39
IDFM:480393,IDFM:monomodalStopPlace:45745,2,210
IDFM:22168,IDFM:463003,2,11
IDFM:462972,IDFM:471063,2,272
IDFM:472961,IDFM:472354,2,10
IDFM:33933,IDFM:monomodalStopPlace:47118,2,190
IDFM:463159,IDFM:463060,2,360
IDFM:462998,IDFM:22145,2,106
IDFM:22157,IDFM:462996,2,400
IDFM:monomodalStopPlace:473058,IDFM:472255,2,58
IDFM:monomodalStopPlace:58566,IDFM:22032,2,272
IDFM:463005,IDFM:22179,2,11
IDFM:462972,IDFM:462969,2,180
IDFM:472914,IDFM:471404,2,59
IDFM:monomodalStopPlace:473259,IDFM:480222,2,29
IDFM:22107,IDFM:463008,2,301
IDFM:471328,IDFM:monomodalStopPlace:58720,2,346
IDFM:monomodalStopPlace:474205,IDFM:monomodalStopPlace:45067,2,89
IDFM:472570,IDFM:471592,2,82
IDFM:21972,IDFM:monomodalStopPlace:45346,2,240
IDFM:472102,IDFM:472934,2,63
IDFM:21984,IDFM:22386,2,339
IDFM:462985,IDFM:22035,2,12
IDFM:21964,IDFM:22218,2,131
IDFM:463285,IDFM:463286,2,95
IDFM:472865,IDFM:471077,2,146
IDFM:monomodalStopPlace:43238,IDFM:471918,2,140
IDFM:471154,IDFM:monomodalStopPlace:47874,2,72
IDFM:463131,IDFM:22015,2,25
IDFM:monomodalStopPlace:45735,IDFM:471352,2,228
IDFM:22161,IDFM:463288,2,11
IDFM:monomodalStopPlace:462394,IDFM:472354,2,90
IDFM:471886,IDFM:monomodalStopPlace:473357,2,270
IDFM:462951,IDFM:22220,2,2
IDFM:471831,IDFM:3561,2,60
IDFM:471724,IDFM:472013,2,67
IDFM:471063,IDFM:472273,2,70
IDFM:21934,IDFM:463143,2,13
IDFM:480207,IDFM:7685,2,128
IDFM:471399,IDFM:monomodalStopPlace:427870,2,115
IDFM:monomodalStopPlace:473055,IDFM:472784,2,63
IDFM:21926,IDFM:monomodalStopPlace:58718,2,420
IDFM:470860,IDFM:471958,2,7
IDFM:21981,IDFM:472890,2,329
IDFM:22013,IDFM:463001,2,15
IDFM:463061,IDFM:22364,2,317
IDFM:411300,IDFM:471726,2,111
IDFM:471540,IDFM:monomodalStopPlace:43176,2,62
IDFM:21963,IDFM:463188,2,337
IDFM:471095,IDFM:monomodalStopPlace:427872,2,7
IDFM:monomodalStopPlace:47950,IDFM:3464,2,209
IDFM:22098,IDFM:22076,2,180
IDFM:monomodalStopPlace:58718,IDFM:21926,2,420
IDFM:463314,IDFM:463315,2,309
IDFM:22375,IDFM:463284,2,180
IDFM:monomodalStopPlace:45067,IDFM:13176,2,209
IDFM:monomodalStopPlace:54218,IDFM:13456,2,38
IDFM:monomodalStopPlace:462330,IDFM:42102,2,92
IDFM:463140,IDFM:22176,2,8
IDFM:monomodalStopPlace:473044,IDFM:471001,2,42
IDFM:monomodalStopPlace:473618,IDFM:monomodalStopPlace:46847,2,64
IDFM:471328,IDFM:monomodalStopPlace:58572,2,289
IDFM:monomodalStopPlace:43178,IDFM:monomodalStopPlace:473426,2,230
IDFM:471302,IDFM:monomodalStopPlace:43195,2,35
IDFM:21926,IDFM:462969,2,273
IDFM:463145,IDFM:463144,2,133
IDFM:471541,IDFM:monomodalStopPlace:473372,2,87
IDFM:471622,IDFM:monomodalStopPlace:47964,2,58
IDFM:472030,IDFM:472378,2,63
IDFM:463150,IDFM:463164,2,119
IDFM:471128,IDFM:471905,2,112
IDFM:monomodalStopPlace:473132,IDFM:monomodalStopPlace:411492,2,169
IDFM:471150,IDFM:462971,2,368
IDFM:463188,IDFM:monomodalStopPlace:473237,2,312
IDFM:463115,IDFM:21933,2,180
IDFM:494120,IDFM:494013,2,10
IDFM:monomodalStopPlace:43121,IDFM:monomodalStopPlace:473044,2,50
IDFM:22137,IDFM:21983,2,372
IDFM:471077,IDFM:472959,2,47
IDFM:472014,IDFM:471954,2,11
IDFM:463006,IDFM:470833,2,216
IDFM:472378,IDFM:472950,2,32
IDFM:21903,IDFM:22199,2,180
IDFM:472833,IDFM:monomodalStopPlace:43202,2,56
IDFM:monomodalStopPlace:45102,IDFM:463160,2,300
IDFM:monomodalStopPlace:411378,IDFM:monomodalStopPlace:473190,2,49
IDFM:463158,IDFM:21959,2,180
IDFM:463202,IDFM:463194,2,167
IDFM:486892,IDFM:monomodalStopPlace:486893,2,8
IDFM:21947,IDFM:21949,2,140
IDFM:monomodalStopPlace:463857,IDFM:462954,2,203
IDFM:monomodalStopPlace:45301,IDFM:21955,2,240
IDFM:22118,IDFM:24680,2,133
IDFM:37556,IDFM:monomodalStopPlace:45301,2,203
IDFM:463053,IDFM:21942,2,11
IDFM:22040,IDFM:463089,2,2
IDFM:472104,IDFM:472407,2,72
IDFM:monomodalStopPlace:58718,IDFM:monomodalStopPlace:45873,2,300
IDFM:monomodalStopPlace:411440,IDFM:472766,2,5
IDFM:21981,IDFM:monomodalStopPlace:43072,2,240
IDFM:monomodalStopPlace:43168,IDFM:471877,2,13
IDFM:21920,IDFM:22134,2,136
IDFM:471724,IDFM:471658,2,53
IDFM:471022,IDFM:472950,2,126
IDFM:monomodalStopPlace:473144,IDFM:monomodalStopPlace:43096,2,93
IDFM:491411,IDFM:472034,2,364
IDFM:monomodalStopPlace:43178,IDFM:471446,2,41
IDFM:22136,IDFM:21973,2,152
IDFM:21981,IDFM:471030,2,370
IDFM:462946,IDFM:462960,2,180
IDFM:monomodalStopPlace:473357,IDFM:471886,2,270
IDFM:463069,IDFM:471724,2,283
IDFM:monomodalStopPlace:411479,IDFM:472924,2,21
IDFM:471328,IDFM:472950,2,53
IDFM:22387,IDFM:470879,2,374
IDFM:471150,IDFM:472142,2,34
IDFM:monomodalStopPlace:44877,IDFM:463158,2,780
IDFM:monomodalStopPlace:473561,IDFM:monomodalStopPlace:46304,2,120
IDFM:472541,IDFM:463006,2,106
IDFM:28984,IDFM:monomodalStopPlace:58566,2,326
IDFM:470760,IDFM:monomodalStopPlace:473190,2,31
IDFM:471471,IDFM:monomodalStopPlace:411479,2,16
IDFM:monomodalStopPlace:473106,IDFM:472679,2,85
IDFM:22006,IDFM:22365,2,85
IDFM:472560,IDFM:472378,2,21
IDFM:463078,IDFM:21984,2,339
IDFM:22389,IDFM:463152,2,0
IDFM:monomodalStopPlace:473354,IDFM:411266,2,58
IDFM:21963,IDFM:471658,2,327
IDFM:monomodalStopPlace:47928,IDFM:monomodalStopPlace:473171,2,213
IDFM:21921,IDFM:22196,2,180
IDFM:463108,IDFM:21994,2,118
IDFM:21961,IDFM:21965,2,180
IDFM:21959,IDFM:monomodalStopPlace:44877,2,780
IDFM:462960,IDFM:463316,2,350
IDFM:monomodalStopPlace:473626,IDFM:463015,2,201
IDFM:471309,IDFM:monomodalStopPlace:58572,2,295
IDFM:470816,IDFM:monomodalStopPlace:473242,2,45
IDFM:470833,IDFM:463182,2,259
IDFM:463107,IDFM:22398,2,13
IDFM:462948,IDFM:22039,2,121
IDFM:monomodalStopPlace:473033,IDFM:471212,2,144
IDFM:472325,IDFM:471650,2,31
IDFM:463074,IDFM:22368,2,313
IDFM:471738,IDFM:470737,2,114
IDFM:35253,IDFM:472014,2,82
IDFM:463088,IDFM:22114,2,10
IDFM:462969,IDFM:22218,2,141
IDFM:monomodalStopPlace:46304,IDFM:monomodalStopPlace:473561,2,120
IDFM:22032,IDFM:472013,2,262
IDFM:463073,IDFM:22141,2,12
IDFM:17896,IDFM:monomodalStopPlace:43157,2,241
IDFM:471352,IDFM:monomodalStopPlace:474204,2,7
IDFM:monomodalStopPlace:47882,IDFM:471058,2,47
IDFM:463237,IDFM:21983,2,336
IDFM:471761,IDFM:monomodalStopPlace:43178,2,23
IDFM:462971,IDFM:463300,2,480
IDFM:463294,IDFM:22098,2,180
IDFM:462955,IDFM:462996,2,368
IDFM:463244,IDFM:22030,2,180
IDFM:monomodalStopPlace:471031,IDFM:472959,2,181
IDFM:491411,IDFM:488016,2,233
IDFM:22229,IDFM:463173,2,375
IDFM:470734,IDFM:470879,2,51
IDFM:22008,IDFM:22202,2,220
IDFM:480704,IDFM:monomodalStopPlace:43155,2,10
IDFM:monomodalStopPlace:58566,IDFM:471150,2,66
IDFM:490792,IDFM:490770,2,8
IDFM:monomodalStopPlace:411317,IDFM:471822,2,29
IDFM:471950,IDFM:470817,2,73
IDFM:monomodalStopPlace:461504,IDFM:472414,2,34
IDFM:monomodalStopPlace:473048,IDFM:monomodalStopPlace:415484,2,158
IDFM:463183,IDFM:470879,2,315
IDFM:491411,IDFM:470879,2,361
IDFM:monomodalStopPlace:45763,IDFM:monomodalStopPlace:473122,2,118
IDFM:463067,IDFM:463028,2,90
IDFM:471462,IDFM:471220,2,6
IDFM:monomodalStopPlace:50672,IDFM:monomodalStopPlace:47923,2,313
IDFM:472273,IDFM:471341,2,20
IDFM:monomodalStopPlace:58720,IDFM:471691,2,338
IDFM:471233,IDFM:472344,2,44
IDFM:463025,IDFM:463003,2,90
IDFM:471968,IDFM:491411,2,302
IDFM:463059,IDFM:22200,2,275
IDFM:471756,IDFM:monomodalStopPlace:473384,2,60
IDFM:22029,IDFM:462986,2,9
IDFM:monomodalStopPlace:411507,IDFM:472592,2,21
IDFM:22149,IDFM:monomodalStopPlace:470519,2,355
IDFM:463244,IDFM:463144,2,350
IDFM:monomodalStopPlace:462330,IDFM:monomodalStopPlace:43077,2,195
IDFM:463285,IDFM:22020,2,89
IDFM:monomodalStopPlace:471031,IDFM:472323,2,198
IDFM:monomodalStopPlace:473362,IDFM:monomodalStopPlace:43133,2,101
IDFM:472570,IDFM:471473,2,80
IDFM:472861,IDFM:472354,2,108
IDFM:monomodalStopPlace:473372,IDFM:472064,2,50
IDFM:22149,IDFM:monomodalStopPlace:58720,2,65
IDFM:472582,IDFM:471592,2,33
IDFM:471030,IDFM:471646,2,209
IDFM:monomodalStopPlace:58572,IDFM:472030,2,258
IDFM:470767,IDFM:monomodalStopPlace:473509,2,41
IDFM:463316,IDFM:22199,2,600
IDFM:463182,IDFM:472378,2,375
IDFM:472273,IDFM:471063,2,70
IDFM:monomodalStopPlace:43072,IDFM:472323,2,60
IDFM:471328,IDFM:471022,2,82
IDFM:monomodalStopPlace:43088,IDFM:monomodalStopPlace:473106,2,37
IDFM:463309,IDFM:22200,2,304
IDFM:monomodalStopPlace:473445,IDFM:monomodalStopPlace:43181,2,58
IDFM:22176,IDFM:463140,2,8
IDFM:472431,IDFM:17234,2,60
IDFM:463028,IDFM:462943,2,90
IDFM:22240,IDFM:463126,2,12
IDFM:472030,IDFM:472560,2,75
IDFM:463145,IDFM:463246,2,336
IDFM:monomodalStopPlace:473502,IDFM:monomodalStopPlace:45804,2,43
IDFM:423185,IDFM:monomodalStopPlace:473296,2,83
IDFM:471968,IDFM:monomodalStopPlace:462394,2,80
IDFM:25638,IDFM:monomodalStopPlace:462357,2,195
IDFM:472273,IDFM:22218,2,337
IDFM:471784,IDFM:monomodalStopPlace:474205,2,157
IDFM:462915,IDFM:21912,2,12
IDFM:471077,IDFM:472865,2,146
IDFM:470776,IDFM:21964,2,353
IDFM:monomodalStopPlace:473875,IDFM:22080,2,255
IDFM:monomodalStopPlace:45102,IDFM:22147,2,334
IDFM:472407,IDFM:monomodalStopPlace:477262,2,175
IDFM:462996,IDFM:22156,2,381
IDFM:463162,IDFM:463124,2,364
IDFM:463278,IDFM:monomodalStopPlace:44514,2,240
IDFM:22114,IDFM:463116,2,301
IDFM:monomodalStopPlace:43070,IDFM:32426,2,214
IDFM:21981,IDFM:472865,2,373
IDFM:482922,IDFM:470914,2,126
IDFM:472323,IDFM:472344,2,140
IDFM:471290,IDFM:471756,2,167
IDFM:22148,IDFM:463021,2,92
IDFM:472306,IDFM:monomodalStopPlace:473132,2,157
IDFM:472477,IDFM:monomodalStopPlace:473142,2,140
IDFM:471063,IDFM:471064,2,44
IDFM:471186,IDFM:471482,2,163
IDFM:494271,IDFM:monomodalStopPlace:491719,2,89
IDFM:463077,IDFM:463078,2,76
IDFM:472057,IDFM:monomodalStopPlace:473420,2,51
IDFM:472110,IDFM:monomodalStopPlace:58566,2,111
IDFM:monomodalStopPlace:47412,IDFM:26973,2,202
IDFM:472541,IDFM:470734,2,152
IDFM:18739,IDFM:monomodalStopPlace:415484,2,218
IDFM:22007,IDFM:22119,2,420
IDFM:472861,IDFM:472030,2,18
IDFM:472051,IDFM:monomodalStopPlace:473250,2,136
IDFM:463006,IDFM:471856,2,208
IDFM:22150,IDFM:463306,2,356
IDFM:472950,IDFM:471968,2,92
IDFM:monomodalStopPlace:473520,IDFM:16215,2,63
IDFM:470833,IDFM:470947,2,127
IDFM:472319,IDFM:471650,2,47
IDFM:22163,IDFM:21979,2,311
IDFM:3740,IDFM:monomodalStopPlace:48489,2,184
IDFM:462962,IDFM:462946,2,180
IDFM:22124,IDFM:463125,2,12
IDFM:471724,IDFM:21962,2,242
IDFM:monomodalStopPlace:471031,IDFM:472582,2,172
IDFM:463022,IDFM:22387,2,71
IDFM:463069,IDFM:472273,2,326
IDFM:22150,IDFM:22137,2,359
IDFM:463164,IDFM:463151,2,180
IDFM:monomodalStopPlace:477262,IDFM:470737,2,197
IDFM:monomodalStopPlace:462394,IDFM:463182,2,137
IDFM:471473,IDFM:monomodalStopPlace:471031,2,237
IDFM:462971,IDFM:462972,2,180
IDFM:471335,IDFM:472344,2,19
IDFM:470729,IDFM:471886,2,60
IDFM:490766,IDFM:490789,2,9
IDFM:480541,IDFM:monomodalStopPlace:44514,2,240
IDFM:463095,IDFM:463074,2,174
IDFM:472102,IDFM:463069,2,271
IDFM:471014,IDFM:monomodalStopPlace:43082,2,217
IDFM:472370,IDFM:471462,2,36
IDFM:monomodalStopPlace:47875,IDFM:monomodalStopPlace:473037,2,74
IDFM:monomodalStopPlace:427871,IDFM:480208,2,99
IDFM:monomodalStopPlace:45804,IDFM:471480,2,9
IDFM:21958,IDFM:monomodalStopPlace:470195,2,180
IDFM:471761,IDFM:471446,2,40
IDFM:22381,IDFM:462989,2,372
IDFM:472142,IDFM:22218,2,339
