CODE_UIC;DESCRIPTION;LOCALITY_UIC
87386730;AUBERGENVILLE ELISABETHVILLE;
87386763;EPONE - MEZIERES;
87240200;SAINT-PANTALEON RD 541;
87240218;VENTEROL GARE;
71613070;CARTAGENA;
71613034;BALSICAS-MAR MENOR;
71613042;TORRE-PACHECO;
87386649;VILLENNES-SUR-SEINE;
87386656;VERNOUILLET - VERNEUIL;
87386664;LES CLAIRIERES DE VERNEUIL;
87386680;LES MUREAUX;
10002980;LAPUA;
10002998;KAUHAVA;
74017079;HASSLEHOLM C;
87636365;CHIGNAT - VERTAIZON;
80282277;EBERSWALDE HBF;
56140939;HLINIK NAD HRONOM;
74017012;HARNOSANDS CENTRAL;
87146217;SAINT-NABORD;
87146472;MONTROZIER GAGES PONT;
87146480;VIVIEZ LES PRADES;12061366
87146498;DECAZEVILLE CITE LA VITARELLE;12061366
87386003;LA GARENNE-COLOMBES;
87386011;NANTERRE LA FOLIE;
87146522;DECAZEVILLE PLACE WILSON;12061366
87386052;ACHERES GRAND CORMIER;
87146597;MALEVILLE BARBET;
87146613;VIVIEZ LA BOUDIE;12061366
87386300;LES VALLEES;
87386318;NANTERRE UNIVERSITE;92075804
87146647;CAPDENAC-GARE - PORT;
87146654;CAPDENAC-GARE - LE HAUT LES CABANNES;
53403733;MIERCUREA CIUC;
87146621;LA ROQUE BOUILLAC;
87386342;NANTERRE PREFECTURE;92075804
87146639;BOUILLAC;
10005447;MANTYHARJU;
10325019;MIKKELI;
10005496;HAUKIVUORI;
88956128;VIANE-MOERBEKE;
88716472;ERQUELINNES-VILLAGE;
51005256;L BORK;
53548172;VATRA DORNEI;
88716621;SOLRE-SUR-SAMBRE;
56142109;STUDENY POTOK;
88956383;TOLLEMBEEK;
88956201;GALMAARDEN;
88716704;LABUISSIERE;
10005074;SIMPELE;
88810000;MONS;
88716886;FONTAINE VALMONT;
88956466;HERNE;
85080887;GERLAFINGEN;
10373100;PARIKKALA;
74013805;HALMSTADS C;
51005934;GDYNIA OR OWO;
51005900;GDYNIA G OWNA;
51005942;SOPOT;
87481770;BATZ-SUR-MER;
87481788;LE CROISIC;
87481754;LA BAULE-ESCOUBLAC;44048175
87481762;LE POULIGUEN;
87481747;PORNICHET;
87481713;MONTOIR-DE-BRETAGNE;
87481721;DONGES;
87481705;SAINT-NAZAIRE;
87731448;NEUILLY PORTE MAILLOT RER E;
87481648;CHATEAUBRIANT;44481640
87731430;LA DEFENSE GRANDE ARCHE RER E;
87481622;ISSE;
87481614;ABBARETZ;
87481689;LA CROIX DE MEAN;
87481697;LA BAULE LES PINS;44048175
87481952;REZE PONT ROUSSEAU PIRMIL;44048103
56142935;PODBREZOVA;
87481846;PONTCHATEAU;44048184
87481853;BESNE;
87481820;CORDEMAIS;
87481838;SAVENAY;
87481804;COUERON;
87481812;SAINT-ETIENNE-DE-MONTLUC;
70871509;GLENEAGLES;
87731711;SAINT-GERVAIS-SOUS-MEYMONT;
87731885;ALLEYRAS;
87731869;FRUGIERES-LE-PIN;
87731844;SAINT-VIDAL;
87731851;FONTANNES;
87731828;LACHAUD CURMILHAC;
87731836;LISSAC;
88716050;ERQUELINNES;
87731802;SAINT-GEORGES-D'AURAC - BOURG;43073430
87731810;ROUGEAC - CHAVANIAC-LAFAYETTE;
87731554;SAINT-JEAN-D'HEURS;
85080051;BURGDORF;
85080085;HERZOGENBUCHSEE;
87731653;NERONDE-SUR-DORE;
87731604;CELLES-SUR-DUROLLE - ARRET DES CARS;
56142638;BRUSNO KUPELE;
94494609;VILAR FORMOSO;
87001479;AEROPORT - CHARLES-DE-GAULLE 2 RER;95027146
80285189;VELGAST;
87481192;ANCENIS;44048119
87481176;BOUSSAY - LA BRUFFIERE;
87481184;OUDON;
87481150;MAUVES-SUR-LOIRE;
87481168;LE CELLIER;
87481143;THOUARE;
87481002;NANTES;44048100
87481069;LA BASSE INDRE - SAINT-HERBLAIN;
87481051;CHANTENAY;
87481036;REZE PONT ROUSSEAU;44048103
80285627;OSTSEEBAD BINZ;
87481390;CHALLANS;
87481366;MACHECOUL;
87481226;SAINTE-PAZANNE;44048122
87481234;SAINT-HILAIRE-DE-CHALEONS;
87481200;BOUAYE;
87481218;PORT-SAINT-PERE - SAINT-MARS;44048121
87481283;PORNIC;
87481267;LA BERNERIE-EN-RETZ;44048126
87481242;BOURGNEUF-EN-RETZ;44033581
87481259;LES MOUTIERS-EN-RETZ;44048125
87481564;LA CHAPELLE CENTRE;
87481598;NORT-SUR-ERDRE;
87481440;CLISSON;
87481457;CUGAND;
87481424;LE PALLET;
87481432;GORGES;
87481408;VERTOU;
87481416;LA HAIE-FOUASSIERE;
87481465;MONTAIGU;
74014977;HINDAS;
87147322;MEUSE TGV;
74014829;HESTRA;
10324012;IMATRA;
87387142;LA BONNEVILLE-SUR-ITON;
87387159;CONCHES;
87387175;ROMILLY-LA-PUTHENAYE;
87387183;BEAUMONT-LE-ROGER;
74014761;HERRLJUNGA;
70287102;MACCLESFIELD;
87387001;EVREUX NORMANDIE;
87387092;BUEIL;
88227157;PUURS;
74014399;HEDEMORA;
80285049;STRALSUND HBF;
53402560;B ILE TU NAD;
55064378;GYEKENYES;
51005108;S AWNO;
10004242;SUKEVA;
10366013;IISALMI;
10004135;SIILINJARVI;
10004168;LAPINLAHTI;
88955054;GERAARDSBERGEN;
70778704;ALNMOUTH;
78719062;KOSKA;
78719039;BIZOVAC;
10361014;PIEKSAMAKI;
10365015;KUOPIO;
10361055;SUONENJOKI;
88225334;HAMBOS;
87389106;NOGENT-SUR-LOIR - CENTRE;28038910
87389114;CHATEAU-DU-LOIR - HOTEL DE VILLE;87939660
87389080;COUESMES;
87389098;SAINT-AUBIN-LE-DEPEINT;
87732651;SAINT-MARTIN-D'ESTREAUX - SAIL-LES-BAINS;
10004994;JOUTSENO;
87732610;LAPALISSE - SAINT-PRIX;
10323014;LAPPEENRANTA;
87732693;CHENIMENIL FILATURE;
10004937;VAINIKKALA RAJA;
87732321;PUY-GUILLAUME;63073232
87732305;SAINT-YORRE;03073230
80534149;OBERGRIES;
80534164;REICHERSBEUERN;
80534172;SCHAFTLACH;
80534180;SCHLIERSEE;
80534206;WARNGAU;
87732404;GANNAT;
80284968;BERGEN AUF RUGEN;
78719609;OSIJEK;
87732941;BARENTIN HOPITAL;76411260
87732925;PAVILLY MAIRIE;76041127
87732933;BARENTIN RUE LOCKE;76411260
56143503;STARA  UBOVNA;
56143537;BREZNO;
87732909;CENTER PARCS LES HAUTS DE BRUYERES;
10371013;JOENSUU;
10004531;KITEE;
87732743;SAINT-DENIS UNIVERSITE (METRO 13);
87732735;FORT D AUBERVILLIERS (METRO 7);
56143768;MYJAVA;
10321018;KOUVOLA;
80284034;PASEWALK;
74015255;HJARUP;
74015248;HOFORS;
83079004;TERAMO;
80284257;ANKLAM;
80284299;ZUSSOW;
87002352;PRECY-SOUS-THIL;
80534008;AGATHARIED;
87732222;BAR-SUR-AUBE LYCEE;
87732206;SAINT-GERMAIN-DES-FOSSES;
87002261;FONT-ROMEU - VILLE;66000226
87732297;BAYEL PLACE DU GENERAL DE GAULLE;
80534024;BAD TOLZ;
80534040;DARCHING;
80534057;FISCHBACHAU;
80534065;FISCHHAUSEN-NEUHAUS;
80534073;GAI ACH;
80534081;GEITAU;
71220061;BARRA DE MINO;
71220020;AREAS;
71220038;SAN ESTEVO DO SIL;
71220046;SAN PEDRO DO SIL;
80534123;MIESBACH;
71220053;OS PEARES;
80284364;GREIFSWALD;
71220012;CANABAL;
87732008;VICHY;
81028068;WIEN FLORIDSDORF;81981101
87388199;CERENCES;
81028019;WIEN PRATERSTERN;81981101
81028258;HOHENAU;
74015834;NORDMALING;
74015818;UMEA OSTRA;
74015792;HUDIKSVALL;
74015735;HOVMANTORP;
88226084;WILLEBROEK;
53401398;SFANTU GHEORGHE;
20610006;VOLGOGRAD 1;
51006304;WEJHEROWO;
88220040;MECHELEN;
74011916;GRANGESBERG;
74011650;GRUMS;
80141960;BAD RAPPENAU;
87141622;PRAYE SOUS VAUDEMONT;
87381301;BOUCONVILLERS;
87381319;NUCOURT;
87141606;VEZELISE;
87381327;MAGNY-EN-VEXIN;
87141648;DIARVILLE;
53408302;DEDA;
87141721;BLENOD-LES-TOUL LES NAUX;
87141739;BULLIGNY CENTRE;
87381202;LAVILLETERTRE;
87381210;LIANCOURT-SAINT-PIERRE;
87381228;CHAUMONT-EN-VEXIN;
87381236;TRIE-CHATEAU;
87381244;GISORS;
87141754;BARISEY-LA-COTE GARE;54014175
87381269;SERIFONTAINE;
87381277;AMECOURT - TALMONTIER;
87141788;POMPEY;
87381285;NEUF-MARCHE;
87141796;MARBACHE;
87381293;GOURNAY - FERRIERES;
87141804;BELLEVILLE;
87381509;MANTES-LA-JOLIE;78038150
87141812;DIEULOUARD;
87141820;PONT-A-MOUSSON;
87381558;JUZIERS;
87381566;GARGENVILLE;
87381574;ISSOU - PORCHEVILLE;
87381582;LIMAY;
87381590;MANTES STATION;78038150
87381418;ERAGNY - NEUVILLE;
87381426;SAINT-OUEN-L'AUMONE QUARTIER DE L'EGLISE;
87381459;CONFLANS FIN D'OISE;78038145
87381475;CHANTELOUP-LES-VIGNES;
87381483;MAURECOURT;
87381491;ANDRESY;
87381715;MAREIL-SUR-MAULDRE;
87381723;MAULE;
87381731;NEZEL - AULNAY;
87381798;VAL D'ARGENTEUIL;
87381616;MENERVILLE;
87381624;BREVAL;
87381632;GILLES - GUAINVILLE;
87381657;ACHERES VILLE;
87381905;CERGY PREFECTURE;95038265
87381806;TRIEL-SUR-SEINE;
87381814;VAUX-SUR-SEINE;
87381822;THUN LE PARADIS;
87381830;MEULAN - HARDRICOURT;
87381848;ARGENTEUIL;
87381863;CORMEILLES-EN-PARISIS;
87381871;LA FRETTE - MONTIGNY;
87381889;HERBLAY;
87381897;CONFLANS-SAINTE-HONORINE;
87287235;BOUVINES;
87287219;ANSTAING;
87287276;ENNEVELIN;
87287243;COBRIEUX;
87287250;LILLE PORTE DE DOUAI;59028600
80141143;NECKARGEMUND;
87287292;NORTKERQUE;
80047951;SUDERLUGUM;
80141218;EBERBACH;
54570200;TRUTNOV HLAVNI NADRAZI;
80141267;MOSBACH-NECKARELZ;
87287300;RUMINGHEM;
54330423;BLUDOV;
80141366;MOSBACH (BADEN);
87141002;NANCY;
87141036;FOUG;
87141044;TOUL;54014104
87141010;JARVILLE-LA-MALGRANGE;
87141077;FROUARD;
87141085;CHAMPIGNEULLES;
87141051;FONTENOY-SUR-MOSELLE;
87141069;LIVERDUN;
87141093;LANEUVEVILLE-DEVANT-NANCY;
87141101;VARANGEVILLE - SAINT-NICOLAS;
87141119;DOMBASLE-SUR-MEURTHE;
87141143;MONT-SUR-MEURTHE;
87141150;LUNEVILLE;
87141127;ROSIERES-AUX-SALINES;
87141135;BLAINVILLE - DAMELEVIERES;
88950675;LEDE;
54570762;PRAHA HLAVNI NADRAZI;
80141549;SECKACH;
87141218;BAYON;
87141200;EINVAUX;
87141259;SOULOSSE ROUTE NATIONALE;
87141291;NEUFCHATEAU (GRAND EST);88040574
54570663;PRAHA-DEJVICE;
87141374;SAINT-CLEMENT - LARONXE;
87141382;CHENEVIERES;
87141390;MENIL - FLIN;
80141721;MECKESHEIM;
87141408;AZERAILLES;
87141432;THIAVILLE;
87381111;PONT CARDINET;
87381129;CLICHY - LEVALLOIS;
87141416;BACCARAT;
87381137;ASNIERES-SUR-SEINE;
87141424;BERTRICHAMPS;
87381145;OSNY;
87141473;HOUDEMONT;
87381152;BOISSY-L'AILLERIE;
87141481;LUDRES;
87381160;MONTGEROULT - COURCELLES;
87381178;US;
87381186;SANTEUIL - LE PERCHAY;
87381194;CHARS;
83034660;VILLA OPICINA;
87141499;MESSEIN;
54330951;BLANSKO;
80141861;SINSHEIM (ELSENZ) HBF;
87141507;NEUVES-MAISONS;
87141556;PIERREVILLE;
87381012;PEREIRE - LEVALLOIS;
87141523;PONT-SAINT-VINCENT;
87381020;NEUILLY - PORTE MAILLOT;
87141531;BAINVILLE-SUR-MADON;
87381038;AVENUE FOCH;
87381046;AVENUE HENRI MARTIN;
87141598;TANTONVILLE;
87141564;PULLIGNY - AUTREY;
87381079;BOIS-COLOMBES;
87381087;COLOMBES;
87381095;LE STADE;
71610097;CALASPARRA;
81710418;GRAZ HBF. BUSBAHNHOF;
71610121;CIEZA;
88950000;AALST;
87287128;MONT DE TERRE;
87287102;LEZENNES;
87287151;NIEPPE;
87287169;MARQUETTE LEZ LILLE;
87287193;SAINTE-MARGUERITE;
54330159;ADAMOV;
74012963;GAVLE C;
74012831;GALLIVARE;
80140830;KARLSRUHE-MUHLBURG;
88615492;MONT-SAINT-GUIBERT;
87382432;LA CELLE-SAINT-CLOUD;
87382440;BOUGIVAL;
87382457;LOUVECIENNES;
87382465;MARLY-LE-ROI;
87382473;L'ETANG-LA-VILLE;
87382481;SAINT-NOM-LA-BRETECHE FORET DE MARLY;
87382499;CERGY SAINT-CHRISTOPHE;95038265
80140814;KARLSRUHE-KNIELINGEN;
80140947;BRETTEN;
80140954;KARLSRUHE WEST;
88615310;BLANMONT;
88615237;CHASTRE;
87382630;BUSSY-SAINT-GEORGES;
87382648;MARNE LA VALLEE CHESSY SNCF;
87382655;CERGY LE HAUT;95038265
88615153;ERNAGE;
87382804;SAINT-GERMAIN-EN-LAYE GRANDE CEINTURE;
87382812;MAREIL-MARLY;
87382861;VERSAILLES RIVE DROITE;78039300
87382879;MONTREUIL;
87382887;VIROFLAY RIVE DROITE;
71120097;SAN RAFAEL;
71120071;TABLADA;
71120089;GUDILLOS;
71120055;LOS MOLINOS-GUADARRAMA;
71120063;CERCEDILLA;
71120048;COLLADO MEDIANO;
71120014;LOS NEGRALES;
71120022;ALPEDRETE-MATAESPESA;
87142026;BRICON;
87142000;CHAUMONT;52014200
87142091;LANGRES;52014209
71120147;NAVAS DE RIOFRIO-LA LOSA;
71120121;OTERO-HERREROS;
71120105;EL ESPINAR;
71120113;LOS ANGELES DE SAN RAFAEL;
80140087;MANNHEIM HBF;80980585
87142109;LORRAINE TGV;
87142125;CULMONT - CHALINDREY;
87142174;VITREY-VERNOIS;
87142182;BARGES;
80140186;NEU-EDINGEN/FRIEDRICHSFELD;80980585
87142240;FRONCLES;
87142224;BOLOGNE;52014222
87142232;VIGNORY;52014223
83033001;CORMONS;
87142265;GUDMONT;52014226
83033027;MOSSA;
87142273;DONJEUX;
83033043;GORIZIA CENTRALE;
83033092;RONCHI DEI LEGIONARI NORD;
80140210;HEIDELBERG HBF;80914021
80140319;HEIDELBERG-KIRCHHEIM/ROHRBACH;80914021
80140350;WIESLOCH WALLDORF;
87142406;MERREY;
80140400;BRUCHSAL;
80140434;KARLSRUHE DURLACH;80914043
87382002;BECON LES BRUYERES;
87142554;CHATILLON-SUR-SEINE;21142255
83033100;MONFALCONE;
83033175;TRIESTE CENTRALE;
87142646;SELONGEY;
87382333;CHAVILLE RIVE DROITE;92039317
87142620;VAUX-SOUS-AUBIGNY;
87382341;SEVRES - VILLE-D'AVRAY;92038234
87382358;SAINT-CLOUD;
87382366;LE VAL D'OR;
87142695;NEUVELLE-LES-CHAMPLITTE;
87382374;SURESNES MONT VALERIEN;
87382382;PUTEAUX;
80140616;SCHWETZINGEN;
80140665;WAGHAUSEL;
80140681;GRABEN - NEUDORF;
87142711;CHARGEY-LES-GRAY;
87382200;COURBEVOIE;
87382218;LA DEFENSE;
87382259;GARCHES - MARNES-LA-COQUETTE;
87382267;VAUCRESSON;
87142786;TIL-CHATEL;
88855220;ANTOING;
74013748;HALLSBERG;
88855304;MAUBRAY;
74013185;GOTEBORG C;
88462010;VISE;
70189704;LOUGHBOROUGH;
53500173;PLOIE TI SUD;53950022
88222109;DUFFEL;
87633958;LOURDES - LYCEE D'ARROUZA;
88222281;SINT-KATELIJNE-WAVER;
53406843;TOPLI A;
88712174;ROUX;
88712257;COURCELLES-MOTTE;
10001420;LOIMAA;
10001446;HUMPPILA;
10001354;TURKU SATAMA ABO;10933201
10332015;TURKU;10933201
10331017;TAMPERE;
87779686;VILLEDIEU-LES-POELES- CENTRE;50977968
10333013;TOIJALA;
85084608;LUZERN SGV;
10315010;LAHTI;
10001263;KUPITTAA;
88222513;WEERDE;
88222695;EPPEGEM;
87289652;LA TRINITE-SUR-MER;
80143503;FREIBURG (BREISGAU) HBF;80027221
87289678;CARNAC;
87143230;MONTARLOT;
70772806;NEWCASTLE;
87143222;LEFFOND;
80143651;FREIBURG-LITTENWEILER;80027221
80143677;KIRCHZARTEN;
80143685;HIMMELREICH;
87143305;ARC-LES-GRAY;
87143362;ECUELLE;
80143727;HINTERZARTEN;
80143735;TITISEE;
80143768;FELDBERG BARENTAL;
71121000;SEGOVIA;71012100
80143776;ALTGLASHUTTEN FALKAU;
80143784;AHA;
80143792;SCHLUCHSEE;
87143420;DAMPIERRE-SUR-SALON;
70532903;LEWES;
71612000;MURCIA;
80143800;SEEBRUGG;
80143842;NEUSTADT (SCHWARZW);
83032003;PORTOGRUARO-CAORLE;
83032029;LATISANA-LIGNANO-BIBIONE;
83032037;PALAZZOLO DELLO STELLA;
83032052;S. GIORGIO DI NOGARO;
83032078;CERVIGNANO AQUILEIA-GRADO;
10331264;VAMMALA;
87383281;MASSY - VERRIERES;91039357
10001701;KOKEMAKI;
80383794;UBERLINGEN;
83032136;TRIESTE AIRPORT;
10336016;ORIVESI;
51009209;OLSZTYN G OWNY;
88952080;ZOTTEGEM;
88952325;MUNKZWALM;
80143180;FRIESENHEIM (BADEN);
80143099;OFFENBURG;
80143248;ORSCHWEIER;
80143255;RINGSHEIM EUROPA-PARK;
80143263;HERBOLZHEIM (BREISGAU);
80143271;KENZINGEN;
80143289;RIEGEL-MALTERDINGEN;
80143297;KONDRINGEN;
80143198;LAHR (SCHWARZW);
80143305;TENINGEN - MUNDINGEN;
80143313;EMMENDINGEN;
80143321;KOLLMARSREUTE;
80143354;DENZLINGEN;
87143024;VRAINCOURT;
88857040;MOUSCRON;
53405795;GHEORGHIENI;
74010405;GAGNEF;
88711002;MARCHIENNE-AU-PONT;
88857532;HERSEAUX;
85083840;NIEDERRICKENBACH STATION;
10312017;KERAVA;
85083998;ENGELBERG;
10000109;PASILA;
85083907;STANSSTAD;
85083915;STANS;
10311183;TIKKURILA;
70774505;DURHAM;
10314013;HAMEENLINNA;
10313015;RIIHIMAKI;
10313106;HYVINKAA;
87144410;ARCHES;
87144451;REMIREMONT;
87144428;POUXEUX;
87144436;ELOYES;
85083089;MEIRINGEN;
85083097;BRUNIG-HASLIBERG;
85083055;BRIENZ;
85083105;LUNGERN;
85083121;GISWIL;
80142455;RASTATT;
87384008;PARIS SAINT-LAZARE;75068600
85083170;ALPNACHSTAD;
85083188;HERGISWIL;
85083139;SACHSELN;
85083147;SARNEN;
80142547;GAGGENAU BF;
80142562;GERNSBACH BF;
87144626;RAON-L'ETAPE;
87144642;ETIVAL-CLAIREFONTAINE;
87144683;SAINT-MICHEL-SUR-MEURTHE;
80142612;FORBACH SCHWARZWALD;
80142661;SCHONMUNZACH;
80142711;BAIERSBRONN;
10311274;ESPOO;
80142778;BADEN-BADEN;
10000638;KIRKKONUMMI;
10316018;KARJAA;
80142810;BUHL (BADEN);
80142836;ACHERN;
10332213;SALO;
80142893;APPENWEIER;
80142927;KEHL;
80142901;LEGELSHURST;
80142919;KORK;
83031229;PALMANOVA;
74011106;GNOSJO;
87144006;EPINAL;
87144014;SAINT-DIE-DES-VOSGES;
87144048;LEPANGES;
87144055;CHARMES;
87144030;DOCELLES-CHENIMENIL GARE;
87144089;IGNEY;
87144097;THAON;
87144063;VINCEY;
87144071;CHATEL - NOMEXY;
80142075;SCHENKENZELL;
80142083;ALPIRSBACH;
87144121;XERTIGNY;
87144154;BRUYERES;
87144162;LAVELINE-DEVANT-BRUYERES;
87144147;BAINS-LES-BAINS;
87144196;CORCIEUX VANEMONT;
87144188;BIFFONTAINE;
80142117;SCHILTACH;
87144220;HYMONT - MATTAINCOURT;
87144204;POUSSAY;
87144212;MIRECOURT;88014421
87144279;VITTEL;
87144287;CONTREXEVILLE;
87144295;MARTIGNY-LES-BAINS GARE;
80142281;KARLSRUHE HBF;80914043
87144303;LAMARCHE;
87144345;PROVENCHERES-SUR-FAVE;
87144311;ROZIERES-SUR-MOUZON;
87144329;LESSEUX - FRAPELLE;
87144386;COLROY - LUBINE;
87533620;MULHOUSE GARE CENTRALE;68018206
87533638;MULHOUSE MAIRIE;
87533612;DAGUERRE;
87533661;MULHOUSE REPUBLIQUE;
87533646;MULHOUSE PORTE HAUTE;
87533653;PORTE JEUNE;
22322404;SVIATOSHINO;
87533596;MULHOUSE TOUR NESSEL;
87773408;LUNEL;34077340
87773424;LUNEL-VIEL;34077340
87773432;VALERGUES - LANSARGUES;
87773457;BAILLARGUES;
87773465;SAINT-AUNES;
87533547;BEARD - BOURG;
70339101;WESTON-SUPER-MARE;
87679902;LA MONGIE;
87773200;SETE;
54335422;HANUSOVICE;
87773515;VILLENEUVE-LES-MAGUELONE;
87773531;VIC - MIREVAL;
87773556;FRONTIGNAN;
81020156;KAMMER-SCHORFLING;
88122606;ESSENE LOMBEEK;
87439554;VITROLLES AEROPORT MARSEILLE PROVENCE;
88122523;TERNAT;
94390088;ESPINHO;
88122291;GROOT-BIJGAARDEN;
87679720;SAINT-ROME-DE-CERNON - CENTRE;
87773002;MONTPELLIER SAINT-ROCH;34077300
87439968;CAPVERN LE LACA;65067115
87439976;CAPVERN MAIRIE;65067115
87439984;COURNIOU - R.N. 112 - D.920;
87439992;DECAZEVILLE - LYCEE POLYVALENT;12061366
87439943;CAPENS - LA GIROUETTE;
88122457;SINT-MARTENS-BODEGEM;
87929026;VALLON-PONT-D'ARC GARE ROUTIERE;
53506030;FOC ANI;
88122374;DILBEEK;
70182907;LONG EATON;
87439018;SELLIERES - D. 475;39056700
81020479;MATTIGHOFEN;
87439083;YVECRIQUE MAIRIE;
87283150;CHAMPDENIERS-SAINT-DENIS;
80920793;NEUSTADT SUD;
71512020;LAS CABEZAS DE SAN JUAN;
71512038;LEBRIJA;
71512004;UTRERA;
88612000;GEMBLOUX;
54334540;HAVIROV;
83072025;JESI;
83072082;FABRIANO;
83072090;FOSSATO DI VICO-GUBBIO;
83072215;SPOLETO;
83072264;TERNI;
83072132;NOCERA UMBRA;
83072116;GUALDO TADINO;
83072173;FOLIGNO;
54334250;BRECLAV;
54334227;DOMASOV NAD BYSTRICI;
83072306;NARNI-AMELIA;
83072355;S. LIBERATO;
20020008;VYBORG;
87534040;SAINT-MIHIEL;
81021345;WEI ENSTEIN-KELLERBERG;
87534073;ROCHEFORT-MONTAGNE;
88121467;OPWIJK;
87534081;LANOBRE;
81021303;ROTHENTHURN;
87534057;PIERREFITTE-SUR-AIRE;
87534065;LEROUVILLE CENTRE;
81021394;FAAK AM SEE;
81021352;GUMMERN;
81021212;MALLNITZ-OBERVELLACH;
81021287;SPITTAL-MILLSTATTERSEE;
81021295;PATERNION FEISTRITZ;
81021261;MUHLDORF-MOLLBRUCKE;
81021279;PUSARNITZ;
81021253;KOLBNITZ;
88121616;LEBBEKE;
87534131;ERMONT - EAUBONNE LIGNE J;
81021436;ROSENBACH;
81021410;LEDENITZEN;
87534107;TAUVES;
88121533;HEIZIJDE;
87534099;BORT-LES-ORGUES VILLE;
82006030;BETTEMBOURG;82982603
82006015;BERCHEM;
87534347;LUTTERBACH TRAM-TRAIN;
87534321;MULHOUSE DORNACH TRAM TRAIN;
87534339;MULHOUSE MUSEES;
81021196;BOCKSTEIN;
81021170;BAD GASTEIN;
81021139;DORFGASTEIN;
81021147;BAD HOFGASTEIN;
88121202;MERCHTEM;
88121129;MOLLEM;
82005181;CAPELLEN;
82005165;MAMER;
82005207;KLEINBETTINGEN;
82005108;BERTRANGE - STRASSEN;
81021840;KUFSTEIN;
81021824;LANGKAMPFEN;
81021832;SCHAFTENAU;
81021816;KIRCHBICHL;
56149500;GELNICA;
54333443;FRYDEK-MISTEK;
54573162;PRAHA-VYSOCANY;
71511030;DOS HERMANAS;
20510206;ROSTOV-GLAVNYI;
54333542;FRYDLANT NAD OSTRAVICI;
71511105;SEVILLA-VIRGEN DEL ROCIO;
54333344;FRENSTAT POD RADHOSTEM;
20260208;NIJNII NOVGOROD-MOSKOVSKII;
87775791;GENERAC;
87775825;LE CAILAR;
87775833;AIMARGUES;
87775841;SAINT-LAURENT-D'AIGOUZE;
87775858;AIGUES-MORTES;
87775866;LE GRAU-DU-ROI;
87775809;BEAUVOISIN;
87775817;VAUVERT;
87775502;ROBIAC;
87775510;GAMMAL;
87775528;MOLIERES-SUR-CEZE;
87775536;SAINT-AMBROIX;
83071001;RIMINI MIRAMARE;
87775544;SAINT-JULIEN - LES FUMADES;
87775551;SALINDRES;
83071043;PESARO;
83071019;RICCIONE;
83071027;CATTOLICA S. GIOVANNI GABICCE;
83071084;SENIGALLIA;
83071050;FANO;
83071092;MARZOCCA;
83071118;FALCONARA MARITTIMA;
83071134;ANCONA;
54333153;BRNO-KRALOVO POLE;
22320309;KIEV PASSAJIRSKII;
87775023;BEAUCAIRE;
70185702;KETTERING;
87775072;SAINT-CESAIRE;
87775098;MILHAUD;
88614248;BEUZET;
87775007;NIMES CENTRE;30077500
87535096;AUBENAS GARE ROUTIERE;
88614164;LONZEE;
87775353;NOZIERES - BRIGNON;
87775361;SAINT-GENIES-DE-MALGOIRES;
87775379;FONS - SAINT-MAMERT;
87775395;REMOULINS;
87775346;BOUCOIRAN;
87775494;BESSEGES;
87775130;GALLARGUES;
87775148;CHASSERADES;
87775171;LA BASTIDE - SAINT-LAURENT-LES-BAINS;
87775197;VILLEFORT;
87775106;UCHAUD;
87775114;VERGEZE - CODOGNAN;
87775247;LA LEVADE;
87775254;GRAND-COMBE - LA PISE;
87775288;ALES;
87775205;CONCOULE - PONTEILS-ET-BRESIS;
87775213;GENOLHAC;
87775221;CHAMBORIGAUD;
87775239;SAINTE-CECILE-D'ANDORGE;
54572768;PRAHA-VRSOVICE;
54572560;PRAHA-HOLESOVICE;
54332957;BRNO HLAVNI NADRAZI;
71514000;PUERTO DE SANTA MARIA;
71514018;PUERTO REAL;
71514067;SAN FERNANDO-BAHIA SUR;
71514042;SEGUNDA AGUADA;
71514059;CADIZ;
71514026;SAN FERNANDO CENTRO;
94391649;VILA NOVA DE GAIA;
88614404;RHISNES;
54332346;CESKY TESIN;
94641134;FIGUEIRA DA FOZ;
82002089;SANDWEILER-CONTERN;
54572362;PRAHA MASARYKOVO NADRAZI;
54572263;PRAHA-SMICHOV;
54572099;JABLONNE V PODJESTEDI;
82002501;HOWALD;
82002519;CENTS-HAMM;
53503425;BUZ U;
83070045;PERUGIA;
83070052;PERUGIA PONTE S. GIOVANNI;
83070086;ASSISI;
87536458;NANC-LES-SAINT-AMOUR;
87536466;SAINT-AMOUR - ABRI PTT;
87536433;CHATILLON-SUR-SEINE;21142255
87286872;BAISIEUX;
87536441;CHATILLON-SUR-SEINE - JOFFRE;21142255
87536474;FRONTENAUD MAIRIE;
87536482;LES HUISSARDS  - CARREFOUR D. 150 / N. 472;
87536417;EPINAC - QUARTIER DINAY;
87536425;AUTUN - LYCEE TECHNIQUE;71053645
87536409;EPINAC - HAUTS DES CHAMPS;
87286815;NOMAIN OUVIGNIES;59028660
87286807;GENECH;
87286856;ANNAPPES;
87286864;ASCQ;
87286831;PONT DE BOIS;
87286849;LESQUIN;
87536383;SAISY;
87536391;EPINAC - LA GARENNE;
87536367;SANTENAY HAUT;
87536375;NOLAY - PLACE CARNOT;
53409714;S R  EL;
55167098;BAJA;
87286005;LILLE FLANDRES;59028600
87286062;HELLEMMES;
87286096;HAUBOURDIN;
52270405;LEVSKI;
